item_id,title,price_raw,tags_raw,review_raw,cover_url
673750,超级兔子人,¥58.00,"[1625, 3810, 3859, 1685, 4182, 4136, 3843]","特别好评<br>此游戏的 2,432 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/673750/5613e86f95b528938211d22326e29cddcabcf669/capsule_231x87.jpg?t=1764709681
3228520,光与影：33号远征队 豪华升级版,¥38.40,"[122, 1742, 1684, 4434, 4325, 3834, 4231]",好评如潮<br>此游戏的 613 篇用户评测中有 98% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3228520/6a3956314980b1e374e7e65190b639d01c987755/capsule_231x87.jpg?t=1765515000
552500,Warhammer: Vermintide 2,¥108.00,"[1685, 4604, 5310, 1646, 3843, 3859, 6730]","褒贬不一<br>此游戏的 19,118 篇用户评测中有 67% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552500/e16cf2425d4dc44d1ea8a4c4e8552d7592448ed1/capsule_231x87_alt_assets_25.jpg?t=1764008361
1621690,护核纪元,¥45.60,"[1695, 1662, 3834, 3810, 3859, 1702, 3964]","特别好评<br>此游戏的 6,675 篇用户评测中有 80% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1621690/93b001bcf5907d121142e0b7c2f9fbc51e6d52e6/capsule_231x87_schinese.jpg?t=1764415439
3362570,《刺客信条：影》 - 高级新手包,¥208.00,"[19, 21, 122, 4345, 4667]",多半好评<br>此游戏的 75 篇用户评测中有 77% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3362570/4f301f3321cbcabce46e96b9e4ef0998a3fcadae/capsule_231x87_schinese.jpg?t=1764869126
3473160,少女与城主,免费,"[12095, 5611, 9130, 24904, 113, 9, 597]",特别好评<br>此游戏的 814 篇用户评测中有 87% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3473160/fa9af0589561d03a38adb5f7b6f43aad22884e34/capsule_231x87_schinese.jpg?t=1757079085
2277560,明末：渊虚之羽,¥248.00,"[29482, 7208, 4231, 4026, 1646, 3834, 1697]","褒贬不一<br>此游戏的 32,762 篇用户评测中有 50% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2277560/d9d05705984d434146908ef93b5c943f6b2a7190/capsule_231x87_schinese.jpg?t=1763735423
1097430,依盖之书,免费,"[12095, 4085, 9130, 1646, 4236, 9, 1775]","褒贬不一<br>此游戏的 5,881 篇用户评测中有 66% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1097430/capsule_231x87.jpg?t=1764753700
3059520,F1® 25,¥298.00,"[699, 701, 599, 21978, 3859, 1644, 1775]",特别好评<br>此游戏的 956 篇用户评测中有 81% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3059520/e5a63913fdbb2b641e64fddee542ab4c946b21cd/capsule_231x87.jpg?t=1762963192
2138710,Sifu,¥55.60,"[19, 6915, 4158, 4026, 1697, 4182, 29482]","特别好评<br>此游戏的 4,739 篇用户评测中有 92% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2138710/capsule_231x87.jpg?t=1754555101
3573070,咔砰！玩具乱斗屋,¥39.10,"[1084988, 1775, 3859, 17770, 1091588, 4562, 4085]",特别好评<br>此游戏的 347 篇用户评测中有 87% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3573070/08c90150432e28762298b57bb2c5e62a9b19cfdd/capsule_231x87_schinese.jpg?t=1765537590
4158160,Warframe：Gyre Prime Access - 武器组合包,¥268.00,"[19, 113, 122, 4345, 4667]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4158160/3a2e78e385d4636948bf00f4c6ebd7375cb31669/capsule_231x87.jpg?t=1765382637
1222670,The Sims™ 4,免费,"[10235, 113, 4747, 1643, 599, 4947, 4182]","多半好评<br>此游戏的 15,518 篇用户评测中有 71% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1222670/capsule_231x87.jpg?t=1765476116
2651280,Marvel's Spider-Man 2,¥398.00,"[19, 1671, 1695, 4182, 21, 4106, 1742]","多半好评<br>此游戏的 1,705 篇用户评测中有 72% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651280/379bd114fe5c23850555d1eb67fa8ac996bf702b/capsule_231x87.jpg?t=1763569811
1601570,多重人生,¥75.51,"[1662, 7332, 12472, 3834, 3942, 9, 4106]","特别好评<br>此游戏的 2,036 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1601570/7fb4f65a4a9950c4c43aab7b70fa81279d4b8009/capsule_231x87_alt_assets_3.jpg?t=1765293485
108600,Project Zomboid,¥76.00,"[1662, 1659, 1695, 3859, 1100689, 3810, 3835]","特别好评<br>此游戏的 17,403 篇用户评测中有 89% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/108600/capsule_231x87.jpg?t=1762369969
3755860,BLACK SOULS,¥49.00,"[4726, 4136, 12095, 29482, 1742, 1721, 6971]","好评如潮<br>此游戏的 1,860 篇用户评测中有 97% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3755860/3b6c53bc00c8db566d34c4ed1af1602deb13431f/capsule_231x87.jpg?t=1764750327
367520,Hollow Knight,¥58.00,"[1628, 1625, 29482, 1756, 4026, 3871, 492]","好评如潮<br>此游戏的 107,078 篇用户评测中有 95% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/367520/capsule_231x87.jpg?t=1764916620
2698940,《飙酷车神：轰鸣盛典》,¥59.60,"[699, 1695, 3859, 1773, 1644, 3810, 4182]",褒贬不一<br>此游戏的 715 篇用户评测中有 63% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2698940/capsule_231x87.jpg?t=1765228419
3947480,魅魔的游戏,¥29.64,"[4486, 11014, 9204, 9, 10235, 9551, 4434]",好评如潮<br>此游戏的 814 篇用户评测中有 98% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3947480/67c2f95b96ac15c05fa64223cd3a0a0873f53e4e/capsule_231x87_schinese.jpg?t=1764906985
444200,坦克世界闪电战,免费,"[13276, 113, 1774, 19, 1663, 128, 3859]","褒贬不一<br>此游戏的 7,618 篇用户评测中有 60% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/444200/c3dbe20d5e807b603ad130c059442ba90efc8dde/capsule_231x87_alt_assets_14.jpg?t=1765287349
952060,Resident Evil 3,¥49.50,"[19, 1659, 1667, 7208, 3859, 3978, 4182]","多半好评<br>此游戏的 13,545 篇用户评测中有 77% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/952060/capsule_231x87.jpg?t=1728438347
438100,VRChat,免费,"[21978, 113, 3859, 4085, 10397, 4136, 128]","多半好评<br>此游戏的 13,764 篇用户评测中有 74% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/438100/capsule_231x87.jpg?t=1762366454
3117820,苏丹的游戏,¥80.00,"[4182, 1742, 122, 599, 1666, 9, 21]","特别好评<br>此游戏的 19,293 篇用户评测中有 94% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3117820/26f7a185b18df7364d09f1bffc8be2bd10e3f2ee/capsule_231x87_schinese.jpg?t=1764581649
809230,统一指挥2,¥16.20,"[9, 4150, 599, 1677, 492, 4684, 4364]","特别好评<br>此游戏的 1,871 篇用户评测中有 80% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/809230/capsule_231x87_schinese.jpg?t=1765475959
3022790,RimWorld - Odyssey,¥92.00,"[220585, 7332, 1662, 9, 599, 4182, 3942]",多半好评<br>此游戏的 230 篇用户评测中有 73% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3022790/0ec2e24dc7d478bef541ef6f93ec7d24a1f8cffd/capsule_231x87.jpg?t=1752242125
714010,Aimlabs,免费,"[113, 1663, 1774, 599, 3859, 4182, 3839]","特别好评<br>此游戏的 16,960 篇用户评测中有 90% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/714010/357d48a63421b01245ebdfda99791e5e4cc6140e/capsule_231x87.jpg?t=1748985307
3682050,痴情哥哥与病弱妹妹的乡间生活,¥46.24,"[12095, 597, 9130, 3799, 4085, 6650, 4726]","特别好评<br>此游戏的 1,108 篇用户评测中有 93% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3682050/9bceaa29d70cf721741ea9d45a805b87fd95e4c2/capsule_231x87_schinese.jpg?t=1751094481
2356560,Monster Hunter Stories,¥48.84,"[122, 4434, 4191, 1684, 1775, 4182, 1742]",特别好评<br>此游戏的 946 篇用户评测中有 90% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2356560/capsule_231x87.jpg?t=1765415466
740130,破晓传奇,¥49.50,"[4085, 4434, 122, 4231, 1695, 4182, 1684]","特别好评<br>此游戏的 7,220 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/740130/capsule_231x87.jpg?t=1735264482
3751890,我的26岁女房客：在云端(My 26-Year-Old Female Tenant),¥37.60,"[3799, 21, 9551, 11014, 6971, 122, 3942]",褒贬不一<br>此游戏的 720 篇用户评测中有 64% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3751890/e189a8854c7e14278c1a405561815c6dea173197/capsule_231x87.jpg?t=1762940533
881020,Granblue Fantasy: Relink,¥298.00,"[4085, 4434, 4231, 3843, 19, 3859, 1684]","特别好评<br>此游戏的 17,439 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/881020/6c0fd615d362313d08d76e530ceb72265bbade2f/capsule_231x87.jpg?t=1750906533
851850,七龙珠Z 卡卡洛特,¥66.00,"[19, 122, 4085, 1695, 1743, 4182, 3859]","特别好评<br>此游戏的 8,924 篇用户评测中有 90% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/851850/capsule_231x87.jpg?t=1765785183
1147560,小骨：英雄杀手(Skul: The Hero Slayer),¥35.00,"[492, 19, 42804, 3964, 1716, 3871, 3959]","特别好评<br>此游戏的 17,055 篇用户评测中有 91% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1147560/capsule_231x87.jpg?t=1762483568
3731020,"阿西, 美女室友竟然...？2",¥88.00,"[12095, 18594, 9551, 6426, 9204, 3799, 122]","好评如潮<br>此游戏的 1,258 篇用户评测中有 97% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3731020/59f44a86abdb213c9c0a4edd4411888bc3eda258/capsule_231x87_schinese.jpg?t=1765766591
1682970,Uncrashed : FPV Drone Simulator,¥64.00,"[599, 15045, 701, 699, 3968, 4182, 4175]","特别好评<br>此游戏的 1,631 篇用户评测中有 94% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1682970/capsule_231x87.jpg?t=1744907113
2878980,NBA 2K25,¥298.00,"[701, 1746, 599, 5055, 4191, 7481, 12472]","褒贬不一<br>此游戏的 9,080 篇用户评测中有 52% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2878980/capsule_231x87.jpg?t=1754665445
958260,DEAD OR ALIVE Xtreme Venus Vacation,免费,"[12095, 5611, 9130, 113, 24904, 7208, 3839]","特别好评<br>此游戏的 23,533 篇用户评测中有 82% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/958260/capsule_231x87.jpg?t=1760415986
454650,DRAGON BALL XENOVERSE 2,¥29.40,"[4085, 1743, 4747, 19, 3859, 21, 128]","特别好评<br>此游戏的 3,907 篇用户评测中有 83% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/454650/capsule_231x87.jpg?t=1761776239
1520470,灵境奇谈,免费,"[12095, 6650, 113, 5611, 9130, 1667, 3859]","特别好评<br>此游戏的 26,112 篇用户评测中有 83% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1520470/capsule_231x87.jpg?t=1765532468
1501750,Lords of the Fallen 堕落之主,¥99.50,"[29482, 3834, 3993, 4604, 19, 3843, 122]","褒贬不一<br>此游戏的 5,167 篇用户评测中有 41% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1501750/136c13a7827a50cd9d91cb23149cf8a25d0dbe7e/capsule_231x87_alt_assets_4.jpg?t=1765533592
2665680,巴别塔 ：混乱的幸存者,¥31.50,"[493, 42804, 4885, 4236, 1646, 4231, 3959]","褒贬不一<br>此游戏的 1,600 篇用户评测中有 49% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2665680/18b3d85bf12116a0510deea3b7985b98bad969c9/capsule_231x87.jpg?t=1764636918
4013290,"Warhammer 40,000: Darktide - Hive Scum Class",¥58.00,"[1667, 5711, 3993, 1685, 12286, 6730, 4155]","褒贬不一<br>此游戏的 1,611 篇用户评测中有 42% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4013290/851d049d47fdfd81d11dda4d0873cfb8f42fa0d8/capsule_231x87.jpg?t=1764702121
2445690,失落城堡2,¥53.00,"[493, 3859, 3841, 1716, 4182, 3843, 3959]","多半好评<br>此游戏的 6,278 篇用户评测中有 77% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2445690/capsule_231x87.jpg?t=1764243907
1144200,Ready or Not,¥159.00,"[1708, 4175, 1663, 1774, 3859, 4182, 1685]","多半好评<br>此游戏的 22,636 篇用户评测中有 72% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1144200/capsule_231x87.jpg?t=1753984272
1167630,Teardown,¥59.50,"[5363, 3968, 3810, 1732, 3839, 4182, 1695]","特别好评<br>此游戏的 2,239 篇用户评测中有 93% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1167630/capsule_231x87.jpg?t=1763977691
251570,7 Days to Die,¥152.00,"[1662, 1659, 3859, 1695, 1100689, 7332, 3835]","特别好评<br>此游戏的 36,340 篇用户评测中有 86% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251570/capsule_231x87.jpg?t=1756397337
2918500,舒舒服服小岛时光,¥33.00,"[3859, 597, 10235, 87918, 21, 1654, 1695]","特别好评<br>此游戏的 1,884 篇用户评测中有 92% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2918500/505c78299e5ba999374869925fb3659bc19412df/capsule_231x87_schinese.jpg?t=1762260866
774171,Muse Dash,¥18.00,"[1621, 1752, 4085, 4726, 12095, 7208, 597]","特别好评<br>此游戏的 50,126 篇用户评测中有 87% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/774171/capsule_231x87.jpg?t=1756199346
1316840,《猎人：荒野的召唤™》银岭峰,¥13.95,"[599, 701, 21, 9564]",多半好评<br>此游戏的 799 篇用户评测中有 73% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1316840/capsule_231x87.jpg?t=1732025193
2781620,雨中冒险 2: 合金意念,¥50.00,"[3814, 42804, 3859, 1685, 19, 3959, 1716]","好评如潮<br>此游戏的 3,035 篇用户评测中有 95% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2781620/0e4e06ac195bec5a2be2d0eb6695796b2e8ef2e3/capsule_231x87_schinese.jpg?t=1763508164
2591280,F1® Manager 2024,¥34.00,"[9, 599, 699, 12472, 1100687, 9204, 4175]",多半好评<br>此游戏的 450 篇用户评测中有 78% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2591280/capsule_231x87_schinese.jpg?t=1744131889
2060160,编程农场,¥33.60,"[5432, 255534, 615955, 1036, 1664, 31275, 6129]",特别好评<br>此游戏的 889 篇用户评测中有 93% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2060160/cb2b25e93f9e9e6d10607f562e345df6e15f6615/capsule_231x87_alt_assets_0_schinese.jpg?t=1764173113
602960,Barotrauma 潜渊症,¥65.00,"[1685, 3859, 1662, 19780, 3978, 1667, 3871]","特别好评<br>此游戏的 7,261 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/602960/f9f205219058107ca094ef1d73be67313c401364/capsule_231x87_alt_assets_22_schinese.jpg?t=1765211124
1969370,LEGO® Party!,¥66.00,"[7178, 1736, 7108, 3859, 7368, 597, 4840]",特别好评<br>此游戏的 760 篇用户评测中有 86% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1969370/3111f3ef942ec1c342f019d26a2f9bae7a00940b/capsule_231x87.jpg?t=1760031466
4098660,《使命召唤®：黑色行动 7》蜘蛛标志新手包,¥33.00,"[1663, 3859, 1774, 4182, 19, 4168, 3839]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4098660/ab1938645e200c2d01a8426da11b6ed738214500/capsule_231x87_schinese.jpg?t=1765481005
3132930,纪念碑谷 3,¥36.00,"[597, 1654, 4305, 4166, 1664, 5851, 4400]","特别好评<br>此游戏的 1,407 篇用户评测中有 91% 为好评。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3132930/2769089a7fa8a8bbf08724fe344400c77169a08f/capsule_231x87_schinese.jpg?t=1765537431
3720100,ARK: Lost Colony Expansion Pass,¥218.07,"[1662, 1695, 3859, 5160, 21, 1643, 7332]",褒贬不一<br>此游戏的 318 篇用户评测中有 49% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3720100/18ce7b14e21c749b797ca37adf67fee0274aed35/capsule_231x87.jpg?t=1763516169
2778580,艾尔登法环 黄金树幽影,¥198.00,"[19, 122, 29482, 4026, 1684, 3834, 3854]","褒贬不一<br>此游戏的 22,793 篇用户评测中有 40% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2778580/capsule_231x87.jpg?t=1763403045
1435790,密室逃脱模拟器,¥39.00,"[1664, 1685, 3859, 769306, 3839, 21, 3843]","特别好评<br>此游戏的 2,144 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1435790/45a7f618deb1486f4819e27d4b0d007fdcb5f4f3/capsule_231x87.jpg?t=1765484511
1451460,Dead Cells: Fatal Falls,¥11.00,"[19, 492, 29482, 1716, 1628, 3964, 4026]",特别好评<br>此游戏的 508 篇用户评测中有 93% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1451460/capsule_231x87.jpg?t=1716555895
427520,Factorio,¥130.00,"[255534, 7332, 8945, 3810, 1702, 9, 3859]","特别好评<br>此游戏的 11,076 篇用户评测中有 94% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/427520/capsule_231x87.jpg?t=1763986204
3478050,女王的游戏：盛世天下 媚娘篇,¥41.25,"[6426, 122, 18594, 7208, 1742, 3799, 9204]","特别好评<br>此游戏的 7,639 篇用户评测中有 85% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3478050/ed1ebf1cf722d9da3f4eedddffc35f337d8dd952/capsule_231x87_schinese.jpg?t=1765333884
2349820,英勇之地,免费,"[113, 1695, 1662, 1754, 1775, 1718, 3834]","褒贬不一<br>此游戏的 37,803 篇用户评测中有 52% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2349820/46061413a74bfc04de92a73432eaa83fb1c613e7/capsule_231x87_schinese.jpg?t=1763437552
4157990,Warframe：《旧日和平》完整组合包,¥238.00,"[19, 113, 122, 4345, 4667]",,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4157990/79fe2b6d33bcf9e09518eeae1b9e3de8cf880701/capsule_231x87.jpg?t=1765382640
3458620,轮回修仙传,¥19.90,"[122, 599, 6426, 5984, 6971, 3959, 4325]",特别好评<br>此游戏的 744 篇用户评测中有 85% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3458620/577cdcf8f6d061c839e9a2976942fb5f7bb36c50/capsule_231x87_schinese.jpg?t=1765765202
1049590,永恒轮回,免费,"[113, 1718, 4085, 5055, 1775, 1662, 12095]","多半好评<br>此游戏的 9,556 篇用户评测中有 73% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1049590/b756085335db7e602661bba2caf00149eed40e44/capsule_231x87_schinese.jpg?t=1765553071
371660,Far Cry® Primal,¥19.20,"[1695, 1662, 19, 9564, 21, 3839, 4182]","多半好评<br>此游戏的 4,741 篇用户评测中有 76% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/371660/capsule_231x87.jpg?t=1752169672
1649950,News Tower,¥86.00,"[12472, 599, 9, 3810, 492, 3871, 8945]",特别好评<br>此游戏的 297 篇用户评测中有 87% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1649950/72bd0fc76c272a7b320f4db86b88b440e23aeebd/capsule_231x87_alt_assets_4_schinese.jpg?t=1764341676
3368600,Kingdom Come: Deliverance II Brushes with Death,¥16.08,"[122, 4172, 1695, 4182, 4175, 3839, 1742]",褒贬不一<br>此游戏的 833 篇用户评测中有 62% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3368600/19f6a42ce03c5fc8db7e9b1d6f774752e177263c/capsule_231x87.jpg?t=1747416445
1580050,Dead Cells: The Queen and the Sea,¥11.00,"[19, 492, 1716, 3964, 3959, 1628, 42804]",特别好评<br>此游戏的 559 篇用户评测中有 89% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1580050/capsule_231x87.jpg?t=1716556805
1868140,潜水员戴夫 DAVE THE DIVER,¥80.00,"[3964, 597, 12472, 21, 1654, 3834, 15564]","好评如潮<br>此游戏的 44,465 篇用户评测中有 96% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1868140/cfdc3d184fb5f3cbf9fff9b25bb1bce6f1baf673/capsule_231x87.jpg?t=1761737343
718670,《密教模拟器 (Cultist Simulator)》,¥28.00,"[1666, 3854, 7432, 1716, 599, 12472, 122]","特别好评<br>此游戏的 3,561 篇用户评测中有 87% 为好评。<br><br>此产品在一个或多个时间段内出现跑题评测活动。这些时间段内的评测已按您的偏好设置不计入此产品的总体评价。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/718670/capsule_231x87_schinese.jpg?t=1761059623
1283410,Tails of Iron,¥7.92,"[4231, 29482, 3871, 21, 4106, 1742, 3993]","多半好评<br>此游戏的 2,493 篇用户评测中有 78% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1283410/capsule_231x87.jpg?t=1737877432
2848330,Lies of P: Overture,¥129.00,"[29482, 19, 21, 4604, 122, 4231, 4182]",多半好评<br>此游戏的 793 篇用户评测中有 73% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2848330/739caba35242391f0405e9dd1edfb5159ee0f9e7/capsule_231x87.jpg?t=1764564898
1730910,英雄道國際服,免费,"[128, 122, 1754, 21, 4191, 19, 1697]",褒贬不一<br>此游戏的 158 篇用户评测中有 61% 为好评。,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1730910/capsule_231x87_schinese.jpg?t=1754462105
2597080,墨境,¥55.00,"[493, 3871, 4182, 42804, 4252, 3959, 6915]","特别好评<br>此游戏的 2,529 篇用户评测中有 92% 为好评。<br><br>此产品的总体评价是基于您的偏好用以您语言撰写的评测计算得出的。",https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2597080/capsule_231x87_schinese.jpg?t=1765718817
